rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-5764-org,male,madison,teague,2913,melbourne,04 7027 0274,3750 7629 3567 4969,85969.89,83,16577.6,82,f,77.147
rec-5765-dup-0,,briana,dedicoad,2614,melbourne,,5237 9420 2909 5178,62416.95,97,61316.1,968,na,78.021
rec-5765-dup-1,,prianna,tedicoat,2624,melbourne,03 2814 0854,52379420 2909 5178,62416.95,97,61316.1,68,na,78.021
rec-5765-dup-2,male,prianna,dedikoat,2614,melgourne,,5237 94202909 5178,62416.95,97,61316.1,68,na,78.021
rec-5765-org,male,brianna,dedicoat,2614,melbourne,03 2814 0854,5237 9420 2909 5178,62416.95,97,61316.1,68,na,78.021
rec-5766-dup-0,,nacoya,riverz,2904,bristbane,,2237 2114 6917 4460,38798.54,75,71569.7,71,f,69.446
rec-5766-org,female,nacoya,rivers,2903,brisbane,03 5434 6274,2237 2114 6917 4460,38798.54,75,71569.7,71,f,69.446
rec-5767-org,female,talia,bavin,2905,melbourne,04 0093 5211,5487 7745 3394 1190,44891.42,42,97013.1,61,f,82.484
rec-5768-dup-0,,paskale,wilkinst,261q,melbourne,02 7622 3120,3208 7731 65154 8967,57836.88,69,75205.2,55,m,79.254
rec-5768-dup-1,,pascale,wikkins,2611,melboutne,,3208 7731 6514 80967,57836.88,69,75205.2,55,m,79.254
rec-5768-dup-2,,pasacle,wilkins,26q1,m4lbourne,02 7622 3120,3208 77319 6514 8967,57836.88,69,75205.2,55,m,79.254
rec-5768-org,male,pascale,wilkins,2611,melbourne,02 7622 3120,3208 7731 6514 8967,57836.88,69,75205.2,55,m,79.254
rec-5769-dup-0,,clodia,grainjyr,2614,sydmey,07 9458 8571,6005 7876 82061 6475,56523.76,28,21031.2,19,na,73.944
rec-5769-org,female,claudia,grainger,2614,sydney,07 9458 8571,6005 7876 8206 6475,56523.76,28,21031.2,19,na,73.944
rec-5770-dup-0,,csasandra,paterston,26o3,sydney,,4641 8098 1137 3304,43215.44,105,71236.2,50,m,74.691
rec-5770-dup-1,male,cazsandra,paters0n,2603,sydny,,4641 8098 1137 3304,43215.44,105,71236.2,050,m,74.691
rec-5770-dup-2,male,cazsandra,paderson,2602,sydney,,4641 8098 117 3304,43215.44,105,71236.2,50,m,74.691
rec-5770-org,male,cassandra,paterson,2603,sydney,04 4652 6225,4641 8098 1137 3304,43215.44,105,71236.2,50,m,74.691
rec-5771-dup-0,male,amdison,mccartby,2612,,,4894 7088 5195 68343,67468.76,68,70407.3,110,na,84.388
rec-5771-dup-1,,madis0n,mccarthy,2611,canberra,,48974 7088 5195 8343,67468.76,68,70407.3,110,na,84.388
rec-5771-org,male,madison,mccarthy,2612,canberra,08 1804 8102,4894 7088 5195 8343,67468.76,68,70407.3,110,na,84.388
rec-5772-org,male,alexandra,clarke,2902,melbourne,07 5862 2650,7806 6678 6857 3153,26429.36,85,73552.5,32,f,74.018
rec-5773-dup-0,,cloe,clarkd,2604,sydney,,9423 9969 5029 7344,66024.98,58,37057.2,86,m,78.429
rec-5773-org,male,chloe,clarke,2603,sydney,03 6230 1788,9423 9969 5029 7344,66024.98,58,37057.2,86,m,78.429
rec-5774-dup-0,,isabella,whide,2617,sydnei,,2692 1745 472 5487,31514.92,22,66442.2,106,f,80.108
rec-5774-dup-1,,izabella,whkte,2617,sydney,,262 1745 4721 5487,31514.92,22,66442.2,106,f,80.108
rec-5774-org,male,isabella,white,2617,sydney,02 0188 9463,2692 1745 4721 5487,31514.92,22,66442.2,106,f,80.108
rec-5775-dup-0,,racel,clarle,2611,melboufne,02 9647 4450,1563 7881 8943 200,9944.86,70,58197.2,95,na,71.404
rec-5775-dup-1,,racel,clarme,2611,melbourne,,1563 7881 8943 090,9944.86,70,58197.2,95,na,71.404
rec-5775-dup-2,male,raxel,clark,2611,melbourne,,1563 7881 89432090,9944.86,70,58197.2,5,na,71.404
rec-5775-org,male,rachel,clarke,2611,melbourne,02 9647 4450,1563 7881 8943 2090,9944.86,70,58197.2,95,na,71.404
rec-5776-dup-0,,jasmine,goonam,29p2,brisbane,,7249 5741 9257 8895,86900.46,81,55990.9,264,m,72.751
rec-5776-dup-1,female,jasmine,goonam,2901,prisbane,,729 5741 9257 8895,86900.46,81,55990.9,24,m,72.751
rec-5776-dup-2,female,jasrnine,gunan,2902,brisbane,,7249 5741 92057 8895,86900.46,81,55990.9,54,m,72.751
rec-5776-org,female,jasmine,goonan,2902,brisbane,08 5215 9058,7249 5741 9257 8895,86900.46,81,55990.9,24,m,72.751
rec-5777-org,male,chloe,green,2615,canberra,02 2676 2462,2834 6524 8954 8958,39728.07,84,145456.4,49,f,77.391
rec-5778-org,female,jessica,bishop,2615,perth,04 9440 5794,3906 5290 1205 1820,60153.21,23,145609.6,41,f,74.773
rec-5779-org,female,julia,clarke,2902,sydney,08 8203 6213,1766 7294 7801 3614,59614.88,50,50461.7,27,m,73.113
rec-5780-dup-0,male,maddison,msson,2611,melblurne,,8514 4260 815 8309,43601.07,47,60950.2,99,m,73.486
rec-5780-org,male,maddison,mason,2611,melbourne,03 6816 6442,8514 4260 5815 8309,43601.07,47,60950.2,97,m,73.486
rec-5781-org,female,annika,armanini,2902,canberra,04 7985 7528,0327 6451 2035 7202,55682.39,78,71229.1,78,m,66.931
rec-5782-dup-0,male,claiar,clarme,missing,melbourne,,0583 2088 791 7954,63206.51,68,61011.5,66,na,78.947
rec-5782-org,male,claire,clarke,2902,melbourne,03 1697 9540,0583 2088 9791 7954,63206.51,68,61011.5,66,na,78.947
rec-5783-dup-0,female,ca5ey,grin,29o3,melbourne,,3703 0226 7128 2051,43348.53,106,96850.9,88,m,74.477
rec-5783-dup-1,female,kasey,greeri,2903,melbourne,,3703 026 7128 2051,43348.53,106,96850.9,875,m,74.477
rec-5783-dup-2,,casy,grin,2903,melpourne,03 8543 7941,3703 0226 7128 27051,43348.53,106,96850.9,85,m,74.477
rec-5783-org,female,casey,green,2903,melbourne,03 8543 7941,3703 0226 7128 2051,43348.53,106,96850.9,85,m,74.477
rec-5784-org,male,caitlin,soulemezis,2602,perth,04 5927 9064,4618 4172 8624 2068,57910.85,10,96218.5,82,na,79.013
rec-5785-org,female,taylah,rosa,2615,brisbane,03 7695 0228,0894 7073 7955 1390,62311.21,18,82056.5,98,na,81.503
rec-5786-dup-0,,illianna,caahbone,missing,zydney,02 2385 3124,6177 5766 1534 1950,52956.21,19,96419.1,96,f,76.021
rec-5786-org,female,lillianna,carbone,2903,sydney,02 2385 3124,6177 5766 1534 1950,52956.21,19,96419.1,96,f,76.021
rec-5787-dup-0,male,ellie,kreen,261e,sydney,,4827 77955771 4993,56958.71,40,12698.8,3,f,69.110
rec-5787-dup-1,male,elli,kreen,2613,sydney,,4827 7795 771 4993,56958.71,40,12698.8,36,f,69.110
rec-5787-dup-2,male,ellie,greeri,2614,zydney,,48727 7795 5771 4993,56958.71,40,12698.8,367,f,69.110
rec-5787-org,male,ellie,green,2614,sydney,04 5183 1133,4827 7795 5771 4993,56958.71,40,12698.8,36,f,69.110
rec-5788-dup-0,,z0e,orm,2902,melboure,07 6370 4254,3369 860 2247 4162,53617.92,21,207065.8,101,f,78.274
rec-5788-org,male,zoe,orme,2902,melbourne,07 6370 4254,3369 0860 2247 4162,53617.92,21,207065.8,101,f,78.274
rec-5789-dup-0,male,elly,poyle,2621,sydnwy,,5243 9892 0708 8055,45781.26,103,33683.6,56,f,66.584
rec-5789-org,male,elly,boyle,2611,sydney,03 0631 8529,5243 9892 0708 8055,45781.26,103,33683.6,65,f,66.584
rec-5790-dup-0,,xarithe,ca:re,26o2,pert,04 6738 9482,9662 1260 5550 4519,55861.75,27,86495.1,66,f,71.430
rec-5790-dup-1,,anthe,caire,missing,perth,,9662 1260 5550 4519,55861.75,27,86495.1,63,f,71.430
rec-5790-dup-2,,xanghe,cair,missing,perth,,9662 1260 5550 4519,55861.75,27,86495.1,66,f,71.430
rec-5790-org,male,xanthe,caire,2602,perth,04 6738 9482,9662 1260 5550 4519,55861.75,27,86495.1,66,f,71.430
rec-5791-org,male,michaela,cantini,2905,melbourne,02 2475 1430,1167 9168 1783 4106,716.53,53,42149.9,51,m,69.698
rec-5792-org,female,karissa,clissold,2603,melbourne,02 5039 5387,3583 0876 1559 7960,27135.73,57,23466.1,36,m,76.980
rec-5793-org,female,gabrielle,browne,2615,melbourne,07 2088 8544,5142 5634 1082 0003,71500.47,113,21585.6,37,f,77.157
rec-5794-org,male,molly,paterson,2611,melbourne,02 5779 4316,2300 1247 9839 5066,74987.25,46,118190.3,94,na,73.832
rec-5795-dup-0,,xanning,hadkhity,missing,perth,,3937 7004 2528 9025,54463.97,68,89196.3,54,f,69.123
rec-5795-org,male,channing,hadchity,2905,perth,03 0172 1166,3937 7004 2528 9025,54463.97,68,89196.3,54,f,69.123
rec-5796-dup-0,,maddijon,spiser,260o,sydney,,0583 7746 5778 2260,84515.95,54,11330.7,93,na,68.503
rec-5796-dup-1,male,matison,s0icer,2600,zydney,,0583 7746 57 78 2260,84515.95,54,11330.7,93,na,68.503
rec-5796-org,male,maddison,spicer,2600,sydney,08 1637 0656,0583 7746 5778 2260,84515.95,54,11330.7,93,na,68.503
rec-5797-dup-0,,geoahgia,blacckwell,2615,melvourne,,3590 2577 7027 9534,56585.96,6,81361.4,59,na,69.545
rec-5797-dup-1,,keorgia,blakwell,261t,melbourne,,3590 2577 7027 9534,56585.96,6,81361.4,59,na,69.545
rec-5797-org,male,georgia,blackwell,2615,melbourne,02 6912 0404,3590 2577 7027 9534,56585.96,6,81361.4,59,na,69.545
rec-5798-dup-0,male,jessika,noacck,2614,sydney,,5658 17482 2003 2920,27691.85,112,71642.2,19,m,76.819
rec-5798-org,male,jessica,noack,2614,sydney,08 2903 4346,5658 1482 2003 2920,27691.85,112,71642.2,91,m,76.819
rec-5799-org,male,madeline,boase,2615,sydney,02 6129 8913,3375 3592 6447 8661,26601.18,104,78387.1,81,m,72.872
rec-5800-dup-0,,sopie,lonko,2906,,,2273 1221 5561 6167,67157.37,23,74381.7,46,m,77.761
rec-5800-dup-1,,sophie,lonko,missing,sydneu,,2273 1221 5561 6167,67157.37,23,74381.7,46,m,77.761
rec-5800-org,male,sophie,longo,2906,sydney,04 7534 9188,2273 1221 5561 6167,67157.37,23,74381.7,46,m,77.761
rec-5801-dup-0,,katharine,jakodnik,2802,canbefra,,1603 2064 6530 3604,35697.45,57,145929.5,27,f,69.234
rec-5801-org,male,katharine,jagodnik,2902,canberra,08 9307 9627,1603 2064 6530 3604,35697.45,57,145929.5,27,f,69.234
rec-5802-dup-0,,karli,oglanbi,2617,canbdrra,08 7374 3418,0844 96434 6274 2937,37479.09,70,30909.1,67,m,74.378
rec-5802-dup-1,female,karleed,oklanby,261y,canberra,,0844 944 6274 2937,37479.09,70,30909.1,67,m,74.378
rec-5802-dup-2,female,karlee,oklanby,2617,canbeahra,,0844 9644 627 2937,37479.09,70,30909.1,7,m,74.378
rec-5802-org,female,karlee,oglanby,2617,canberra,08 7374 3418,0844 9644 6274 2937,37479.09,70,30909.1,67,m,74.378
rec-5803-org,male,emma,westbrook,2602,melbourne,07 9846 1852,9832 3623 1858 6077,72575.86,65,83337.9,64,na,75.392
rec-5804-dup-0,male,emiili,winiars,2904,melb0urne,,5620 4584 5132 8027,17855.46,99,77278.8,65,f,71.231
rec-5804-org,male,emiily,winiarz,2904,melbourne,02 8821 8188,5620 4584 5132 8027,17855.46,99,77278.8,56,f,71.231
rec-5805-dup-0,male,alsnnah,maston,2905,peurth,,5432 1680 8681 3323,62526.75,117,127098.3,85,na,78.389
rec-5805-org,male,alannah,mason,2905,perth,08 4010 6725,5432 1680 8681 3323,62526.75,117,127098.3,80,na,78.389
rec-5806-org,male,courtney,coleman,2602,sydney,08 2489 9762,3390 4290 9659 0850,32855.31,108,36711.8,58,na,76.072
rec-5807-dup-0,,rupy,penno,2624,perth,,0445 69375220 6693,67423.09,79,36169.5,88,f,74.249
rec-5807-dup-1,,ruby,peno,2614,perbth,08 3091 5241,0445 6937 220 6693,67423.09,79,36169.5,8,f,74.249
rec-5807-org,male,ruby,penno,2614,perth,08 3091 5241,0445 6937 5220 6693,67423.09,79,36169.5,88,f,74.249
rec-5808-org,female,amelia,mcvicar,2914,sydney,08 7676 8523,3130 8844 2496 8422,58632.01,40,98979.8,104,f,75.064
rec-5809-org,male,abbie,bellchambers,2905,perth,08 0018 0793,3471 2436 9097 6557,52082.21,80,67902.6,79,m,72.857
rec-5810-dup-0,,madizon,klarke,291e,melbourne,07 8408 2179,1824 399 3342 3977,16950.03,17,61133.1,31,na,74.093
rec-5810-dup-1,male,madisom,klarke,2913,melboirne,07 8408 2179,1824 0399 43342 3977,16950.03,17,61133.1,311,na,74.093
rec-5810-dup-2,,madizon,claahke,291e,melbourne,07 8408 2179,1824 0399 33423977,16950.03,17,61133.1,31,na,74.093
rec-5810-org,male,madison,clarke,2913,melbourne,07 8408 2179,1824 0399 3342 3977,16950.03,17,61133.1,31,na,74.093
rec-5811-org,male,chloe,maleganeas,2904,melbourne,08 0838 5383,2211 9520 0249 7283,39308.81,105,56603.6,53,na,84.161
rec-5812-dup-0,,z0e,braidhwaite,261t,perth,,1638 3469 2091 7517,63061.00,63,93928.8,100,na,75.520
rec-5812-dup-1,,soe,braitwaite,2615,perth,,1638 3469 20941 7517,63061.00,63,93928.8,100,na,75.520
rec-5812-org,female,zoe,braithwaite,2615,perth,02 5434 9902,1638 3469 2091 7517,63061.00,63,93928.8,100,na,75.520
rec-5813-dup-0,male,kateiyn,dv,2903,sydney,,4418 9536 66928618,43131.65,77,186437.8,16,f,76.362
rec-5813-org,male,katelyn,du,2902,sydney,02 5608 6343,4418 9536 6692 8618,43131.65,77,186437.8,16,f,76.362
rec-5814-org,female,bethany,leung,2902,brisbane,04 5122 9663,8401 2671 3621 6952,56220.93,85,40076.6,16,m,76.508
rec-5815-dup-0,,emiioy,kapell,2697,sydney,,7686 8355 1855 3096,57386.53,59,143583.1,81,f,75.679
rec-5815-org,male,emiily,capell,2607,sydney,04 5757 8163,7686 8355 1855 3096,57386.53,59,143583.1,81,f,75.679
rec-5816-org,male,alison,warnock,2602,melbourne,07 5568 5924,2534 8348 2392 5486,44982.66,115,10450.7,47,f,74.865
rec-5817-org,male,molly,mason,2913,perth,08 0049 5639,4486 1670 2473 2292,56605.61,89,80490.4,38,m,80.478
rec-5818-dup-0,,castey,skarbek,2692,,,2891 0906 3778 5381,33952.83,119,67161.1,38,f,78.837
rec-5818-dup-1,,kasey,stkarbek,2602,melbo7rne,02 2214 7680,2891 0906 3778 53381,33952.83,119,67161.1,38,f,78.837
rec-5818-org,male,casey,skarbek,2602,melbourne,02 2214 7680,2891 0906 3778 5381,33952.83,119,67161.1,38,f,78.837
rec-5819-org,female,kristin,thorpe,2604,melbourne,04 0683 3555,6179 8045 9276 4752,47812.17,8,64497.7,69,na,77.654
rec-5820-org,female,darcy,dichiera,2902,brisbane,08 6927 2431,1664 4412 7461 0148,79655.75,101,70658.7,64,na,76.489
rec-5821-org,female,caitlin,colquhoun,2615,canberra,02 3143 3051,6543 1293 1466 2567,54901.07,102,31914.4,36,m,78.071
rec-5822-dup-0,,ambeah,huebner,261t,,,4617 2589 7328 5173,40143.58,81,41645.8,60,f,72.400
rec-5822-dup-1,female,ambeah,huepner,2614,melboutne,,4617 2589 7328 5173,40143.58,81,41645.8,60,f,72.400
rec-5822-dup-2,female,ambe,huepner,26q5,melbourne,,4617 2589 7328 5173,40143.58,81,41645.8,40,f,72.400
rec-5822-org,female,amber,huebner,2615,melbourne,04 0444 8631,4617 2589 7328 5173,40143.58,81,41645.8,60,f,72.400
rec-5823-org,male,olivia,klemm,2606,perth,04 9030 3047,3112 1251 9355 3802,51242.23,57,57688.1,98,f,74.344
rec-5824-org,female,jade,fairnington,2606,brisbane,02 9795 5414,8058 5053 0174 4205,45700.62,66,41113.0,54,na,73.846
rec-5825-dup-0,,msdeleine,nogle,2617,pert,07 0635 6834,6678 5152 32307662,55544.22,81,21932.3,64,m,74.299
rec-5825-org,female,madeleine,noble,2617,perth,07 0635 6834,6678 5152 3230 7662,55544.22,81,21932.3,64,m,74.299
rec-5826-dup-0,,annabelle,sie,2923,pert,08 1776 5460,6190 75541 0282 3342,30873.55,88,19594.8,84,f,77.356
rec-5826-dup-1,,annabell,ie,2913,pert,,6190 5541 0282 3342,30873.55,88,19594.8,84,f,77.356
rec-5826-dup-2,,annabele,xie,2913,peahth,,6190 551 0282 3342,30873.55,88,19594.8,84,f,77.356
rec-5826-org,female,annabelle,xie,2913,perth,08 1776 5460,6190 5541 0282 3342,30873.55,88,19594.8,84,f,77.356
rec-5827-dup-0,male,luci,grin,2611,peahth,,5258 557 6590 7605,59300.67,40,21542.9,104,na,78.392
rec-5827-dup-1,male,lusy,kreen,261q,perrh,03 0801 3901,5258 52572 6590 7605,59300.67,40,21542.9,104,na,78.392
rec-5827-dup-2,,lusy,greem,2611,perth,03 0801 3901,5258 525 6590 7605,59300.67,40,21542.9,10,na,78.392
rec-5827-org,male,lucy,green,2611,perth,03 0801 3901,5258 5257 6590 7605,59300.67,40,21542.9,104,na,78.392
rec-5828-org,female,alexandra,meyler,2615,brisbane,04 7374 9275,6691 4121 4453 7516,26265.59,113,75406.1,24,m,79.012
rec-5829-dup-0,male,loren,grindoey,260p,sydney,,1907 1511  0214 4057,38631.72,92,80317.5,40,na,67.128
rec-5829-dup-1,,laurrn,grindley,2600,sydny,,1907 1511  0214 4057,38631.72,92,80317.5,40,na,67.128
rec-5829-org,male,lauren,grindley,2600,sydney,07 9437 4691,1907 1511 0214 4057,38631.72,92,80317.5,40,na,67.128
rec-5830-org,male,brianna,stowpiuk,2602,melbourne,03 7425 8226,2913 5381 0858 5850,27853.17,52,198930.6,13,f,69.120
rec-5831-dup-0,,tayla,drevan,2625,sydney,,3137 2189 6409 2293,44145.98,13,138164.8,12,f,76.159
rec-5831-dup-1,male,tayla,trefan,2615,sydmey,04 7186 2150,3137 2189 6409  2293,44145.98,13,138164.8,21,f,76.159
rec-5831-org,male,taylah,trevan,2615,sydney,04 7186 2150,3137 2189 6409 2293,44145.98,13,138164.8,12,f,76.159
rec-5832-org,male,stella,wagnitz,2906,melbourne,03 7034 5582,0691 7179 6868 3504,74756.99,28,19743.1,80,na,73.324
rec-5833-org,male,rosie,reid,2600,melbourne,07 8377 0474,4708 4263 7215 7443,37350.76,26,211672.3,39,f,77.817
rec-5834-dup-0,male,intia,ropson,2611,melbouqrne,,3729 8222 5324 4025,69973.28,71,88866.6,130,f,69.605
rec-5834-org,male,india,robson,2611,melbourne,07 2649 2093,3729 8222 5324 4025,69973.28,71,88866.6,13,f,69.605
rec-5835-dup-0,female,kristi,edseah,260y,melbourne,,4271 1404 016 8052,26444.94,100,104610.8,95,f,75.773
rec-5835-org,female,kristin,edser,2607,melbourne,03 2440 3169,4271 1404 0166 8052,26444.94,100,104610.8,95,f,75.773
rec-5836-org,male,abii,steed,2913,perth,08 4256 4785,1853 2798 7619 6496,76148.18,47,93138.9,87,m,76.299
rec-5837-dup-0,female,e|ly,saluski,2i05,brisbanw,,4754 9906 2153 8916,60400.33,5,119107.9,81,na,77.244
rec-5837-dup-1,,ely,zalustki,2905,brisbane,,4754 9906 2153 8916,60400.33,5,119107.9,18,na,77.244
rec-5837-org,female,elly,zaluski,2905,brisbane,04 5267 4430,4754 9906 2153 8916,60400.33,5,119107.9,81,na,77.244
rec-5838-dup-0,,teakan,hammeah,2714,sydney,02 3957 2072,2563 6265 937 3346,21015.45,112,46007.6,73,m,74.476
rec-5838-dup-1,male,teagan,hamer,261r,sycney,,2563 6265 93376 3346,21015.45,112,46007.6,73,m,74.476
rec-5838-dup-2,,teakan,ammer,261r,sydney,,2563 6265 9376 3346,21015.45,112,46007.6,73,m,74.476
rec-5838-org,male,teagan,hammer,2614,sydney,02 3957 2072,2563 6265 9376 3346,21015.45,112,46007.6,73,m,74.476
rec-5839-org,female,karissa,clarke,2903,brisbane,02 5686 5463,0649 0342 4053 8160,65694.77,95,41754.0,29,na,80.558
rec-5840-dup-0,,saschs,maynart,2602,perth,,8360 1425 8408 47669,67804.77,66,193441.3,100,f,77.533
rec-5840-org,female,sascha,maynard,2602,perth,08 1452 1933,8360 1425 8408 7669,67804.77,66,193441.3,100,f,77.533
rec-5841-dup-0,male,jakqueline,greem,2603,melpourne,,1565 1671 08717 9358,23343.22,57,95288.2,24,m,70.716
rec-5841-org,male,jacqueline,green,2603,melbourne,08 4919 6864,1565 1671 0817 9358,23343.22,57,95288.2,24,m,70.716
rec-5842-org,male,hannah,blackwell,2605,melbourne,03 4063 9351,5436 9358 2645 6459,30164.40,90,60140.7,46,na,73.804
rec-5843-org,male,lauren,huggins,2605,perth,04 9925 2971,8046 7041 4631 1958,52498.71,94,130836.5,31,na,76.296
rec-5844-dup-0,male,eliza,ottenz,261u,melbourn,,6298 6928 53710 2546,53482.91,116,38172.5,34,f,71.137
rec-5844-dup-1,,elija,ottenj,2617,melbourne,,6298 6928 53712546,53482.91,116,38172.5,34,f,71.137
rec-5844-org,male,eliza,ottens,2617,melbourne,07 7740 0164,6298 6928 5371 2546,53482.91,116,38172.5,34,f,71.137
rec-5845-org,male,jade,leaver,2612,melbourne,02 6353 5820,6765 5158 6386 5925,67170.61,107,22250.8,100,f,72.147
rec-5846-dup-0,female,hnnah,spiceah,missing,sydney,,1001 4081 954 5915,59254.36,95,51783.7,98,f,77.198
rec-5846-dup-1,female,hannab,stpicer,2502,sydndy,02 0257 2609,1001 4081 584 5915,59254.36,95,51783.7,98,f,77.198
rec-5846-org,female,hannah,spicer,2602,sydney,02 0257 2609,1001 4081 9584 5915,59254.36,95,51783.7,98,f,77.198
rec-5847-dup-0,,ckarli,vinkent,2603,,04 7936 1415,1692 4201 7452 1927,91307.25,111,63652.0,85,m,84.475
rec-5847-dup-1,female,karoi,vincend,2603,sycney,,1692 4201 752 1927,91307.25,111,63652.0,58,m,84.475
rec-5847-org,female,karli,vincent,2603,sydney,04 7936 1415,1692 4201 7452 1927,91307.25,111,63652.0,58,m,84.475
rec-5848-dup-0,female,charlodte,cou|son,2602,perth,,2189 9562 3657 021,52515.47,31,35431.2,09,m,78.127
rec-5848-org,female,charlotte,coulson,2602,perth,03 7670 8812,2189 9562 3657 9021,52515.47,31,35431.2,90,m,78.127
rec-5849-dup-0,,eirn,noack,2t14,melbourne,,8857 54199 5634 7575,44327.29,64,72670.3,63,f,80.658
rec-5849-dup-1,male,erin,noakk,2613,melbourne,,8857 54994 5634 7575,44327.29,64,72670.3,66,f,80.658
rec-5849-dup-2,,erin,noak,2624,melbourne,,8857 5499 5634 75756,44327.29,64,72670.3,63,f,80.658
rec-5849-org,male,erin,noack,2614,melbourne,02 3764 0232,8857 5499 5634 7575,44327.29,64,72670.3,63,f,80.658
rec-5850-dup-0,,geor9ia,mckarrigan,2615,,,5010 8296 8223 8760,27699.54,43,89539.3,71,f,80.139
rec-5850-dup-1,,gelrgia,mcgarrigan,2616,peahth,,5010 8296 8223 8760,27699.54,43,89539.3,71,f,80.139
rec-5850-dup-2,male,geohgia,mcgarr'lgan,2614,perth,08 6021 1864,5010 82963 8223 8760,27699.54,43,89539.3,17,f,80.139
rec-5850-org,male,georgia,mcgarrigan,2615,perth,08 6021 1864,5010 8296 8223 8760,27699.54,43,89539.3,71,f,80.139
rec-5851-org,female,tara,thiessen,2614,sydney,02 2844 8662,5861 2321 6972 3143,63110.01,82,34523.8,26,f,77.265
rec-5852-org,female,april,reid,2602,sydney,03 8864 9276,2988 8806 2285 6378,55940.95,101,62105.7,53,na,74.905
rec-5853-org,female,lauren,kerney,2913,canberra,08 2469 8574,6848 5292 9015 4290,36964.19,4,57980.9,27,f,74.463
rec-5854-org,male,natalee,bruhn,2611,sydney,04 5221 4776,6206 4633 2074 1091,30213.18,99,18198.1,56,f,72.504
rec-5855-dup-0,male,danielle,mkmurdo,2603,,,5349 9635 2467 2486,74624.24,107,47476.6,8,m,79.881
rec-5855-dup-1,,daniele,mcmurdo,missing,melbouahne,,5349 9635 2467 2486,74624.24,107,47476.6,78,m,79.881
rec-5855-org,male,danielle,mcmurdo,2604,melbourne,07 4520 7726,5349 9635 2467 2486,74624.24,107,47476.6,78,m,79.881
rec-5856-dup-0,,orora,nohle,260y,melbourne,,0625 4745 0816 8010,86693.52,91,21576.0,20,f,68.077
rec-5856-dup-1,,aur0ra,nob1e,2607,melbourne,03 7254 3216,0625 14745 0816 8010,86693.52,91,21576.0,20,f,68.077
rec-5856-org,male,aurora,noble,2606,melbourne,03 7254 3216,0625 4745 0816 8010,86693.52,91,21576.0,20,f,68.077
rec-5857-dup-0,,korie,bahnisch,2906,brisgane,02 9678 1802,8741 4516 23 24 1486,62390.70,5,37459.3,75,f,78.125
rec-5857-org,female,corie,bahnisch,2905,brisbane,02 9678 1802,8741 4516 2324 1486,62390.70,5,37459.3,75,f,78.125
rec-5858-dup-0,female,stara-louise,tozeland,missing,melbourne,,5186 4732 32938 4310,34883.89,35,95470.5,76,m,76.097
rec-5858-org,female,sara-louise,toseland,2600,melbourne,07 0488 4819,5186 4732 3238 4310,34883.89,35,95470.5,76,m,76.097
rec-5859-org,male,brianna,dreckow,2602,perth,02 8137 5969,5260 2755 6861 5565,83245.84,28,54685.2,62,m,72.072
rec-5860-org,female,kasey,belperio,2905,perth,07 5134 2967,8385 5395 8340 1424,33431.71,103,6339.9,103,na,77.081
rec-5861-dup-0,male,jade,stups,2913,,,5359 6643 640 6290,48522.52,48,69274.4,42,f,79.561
rec-5861-dup-1,male,jate,stupbs,2913,peahth,,5359 6643 640 6290,48522.52,48,69274.4,24,f,79.561
